date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns
2022_06_28,FALSE,channel1,FF06997531,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE
2022_06_27,FALSE,channel1,FF06997632,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HG5HLDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220702_SL-NVR_0581_BHG5HLDRX2,400,200,20,1000,20000,,,,TRUE
2022_06_27,FALSE,channel2,FF06997632,atac,atac,nuclei,channel2,pbmc,*,SI-NA-E2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE
2022_07_27,FALSE,channel1,FF06997637,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE
2022_07_18,FALSE,channel1,FF06997658,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE
2022_03_24,FALSE,channel1,FF06997667,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,H3CNTDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220401_SL-NVN_0675_BH3CNTDRX2,400,200,20,1000,20000,,,,TRUE
2022_07_18,FALSE,channel1,FF06997698,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE
2022_07_26,FALSE,channel1,FF06997861,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE
2022_06_29,FALSE,channel1,FF06997959,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE
2022_07_26,FALSE,channel1,FF06998008,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE
2022_07_08,FALSE,channel1,FF06998050,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE
2022_07_27,FALSE,channel1,FF06998186,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE
2022_06_27,FALSE,channel1,FF06998280,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HG5HLDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220702_SL-NVR_0581_BHG5HLDRX2,400,200,20,1000,20000,,,,TRUE
2020_05_05,FALSE,channel1,FF06998314,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,H7TCMDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220511_SL-NVL_0719_BH7TCMDRX2,400,200,20,1000,20000,,,,TRUE
2022_08_30,FALSE,channel2,FF04678987_FF06996781_FF04677885_FF03155069,atac,atac,nuclei,channel2,pbmc,*,SI-NA-E4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HFTK7DRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220830_SL-NVB_1031_BHFTK7DRX2,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF05494449,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF05494733,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF05494554,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF05494555,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF05494624,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF06996927,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF06996406,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_01_22,FALSE,channel1,FF06996409,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF06997000,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF06996385,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF06996242,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF04678107,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068250,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068546,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068546_2,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068671,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068648,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068232,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF06997033,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF08068337,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09460275,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF00806836,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459825,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09451245,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459817,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459503,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09451071,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459516,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459709,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459844,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09472358,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09451054,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459094,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09459226,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09472322,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09458530,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09472257,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
2023_02_03,TRUE,channel1,FF09451014,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE
